GameID,FileName,Extension,Platform,Genre,Rating,Votes,Description,Compatibility,Size,DownloadLink,CoverArtLink
DOS-6A885381,A-10 Tank Killer- Simulation System Module #1,ZIP,DOS,Simulation,7.3/10,"4,560","A-10 Tank Killer- Simulation System Module #1 [a3] is an engaging Simulation game released for the DOS. This title offers a unique experience within the simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",184.55 KB,"https://archive.org/download/total-dos-collection-a/A-10 Tank Killer- Simulation System Module #1 [a3] (1990)(Dynamix, Inc.) [Simulation, Addon].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-10%20Tank%20Killer-%20Simulation%20System%20Module%20%231.png
DOS-A895900C,A-13- Mr. A Goes for a Block,ZIP,DOS,"Strategy, Puzzle",8.8/10,"4,445","A-13- Mr. A Goes for a Block [SW] is an engaging Strategy, Puzzle game released for the DOS. This title offers a unique experience within the strategy, puzzle genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",81.15 KB,"https://archive.org/download/total-dos-collection-a/A-13- Mr. A Goes for a Block [SW] (1994)(Ben Werdmuller) [Strategy, Puzzle].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-13-%20Mr.%20A%20Goes%20for%20a%20Block.png
DOS-08ED1459,A-14- Mr. A Gets Lost,ZIP,DOS,"Strategy, Puzzle",7.2/10,"1,066","A-14- Mr. A Gets Lost [SW] is an engaging Strategy, Puzzle game released for the DOS. This title offers a unique experience within the strategy, puzzle genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",37.10 KB,"https://archive.org/download/total-dos-collection-a/A-14- Mr. A Gets Lost [SW] (1994)(Melvisoft) [Strategy, Puzzle].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-14-%20Mr.%20A%20Gets%20Lost.png
DOS-CC602213,A-J's Quest v4.0,ZIP,DOS,Action,8.1/10,"4,418","A-J's Quest v4.0 [SW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",668.39 KB,https://archive.org/download/total-dos-collection-a/A-J's Quest v4.0 [SW] (1994)(A-J Games) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-J%27s%20Quest%20v4.0.png
DOS-F7FB45C1,A-MIS Adventure,ZIP,DOS,"Adventure, Interactive Fiction",6.8/10,"3,507","A-MIS Adventure is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",149.15 KB,"https://archive.org/download/total-dos-collection-a/A-MIS Adventure (1993)(Helmar B. Herman) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-MIS%20Adventure.png
DOS-16A4CE18,A-Maze,ZIP,DOS,Action,9.0/10,"2,380","A-Maze is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",11.58 KB,https://archive.org/download/total-dos-collection-a/A-Maze (1989)(Wizard Games) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Maze.png
DOS-AFF0F96A,A-Maze,ZIP,DOS,Action,9.0/10,"3,706","A-Maze [a1] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",11.52 KB,https://archive.org/download/total-dos-collection-a/A-Maze [a1] (1989)(Wizard Games) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Maze.png
DOS-4B690D9C,A-Pac,ZIP,DOS,Action,8.6/10,"2,619","A-Pac [FW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.99 MB,https://archive.org/download/total-dos-collection-a/A-Pac [FW] (1999)(Eli Babila) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Pac.png
DOS-7D49E778,A-Train,ZIP,DOS,"Simulation, Strategy",9.2/10,517,"A-Train is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.49 MB,"https://archive.org/download/total-dos-collection-a/A-Train (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train.png
DOS-4C633667,A-Train,ZIP,DOS,General,9.5/10,"4,267",A-Train is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",4.09 KB,https://archive.org/download/total-dos-collection-a/A-Train (1992)(Maxis Software Inc.) [Trainer].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train.png
DOS-A51ACF40,A-Train,ZIP,DOS,"Simulation, Strategy",6.5/10,"1,284","A-Train is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",723.24 KB,"https://archive.org/download/total-dos-collection-a/A-Train (Beta) (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train.png
DOS-5F8A369B,A-Train,ZIP,DOS,"Simulation, Strategy",7.2/10,"2,012","A-Train is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.79 MB,"https://archive.org/download/total-dos-collection-a/A-Train (Beta) (Installer) (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train.png
DOS-A80DC964,A-Train,ZIP,DOS,"Strategy, Simulation",7.3/10,"4,364","A-Train is an engaging Strategy, Simulation game released for the DOS. This title offers a unique experience within the strategy, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",718.14 KB,"https://archive.org/download/total-dos-collection-a/A-Train (Beta) [a1] (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train.png
DOS-FA555C4B,A-Train Construction Set,ZIP,DOS,General,7.3/10,"1,504",A-Train Construction Set is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",574.09 KB,https://archive.org/download/total-dos-collection-a/A-Train Construction Set (1992)(Maxis Software Inc.) [Editor].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20Construction%20Set.png
DOS-6BCA9670,A-Train Construction Set,ZIP,DOS,General,6.4/10,"2,262",A-Train Construction Set is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",565.24 KB,https://archive.org/download/total-dos-collection-a/A-Train Construction Set (Installer) (1992)(Maxis Software Inc.) [Editor].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20Construction%20Set.png
DOS-755E8869,A-Train DOS 6.0 update,ZIP,DOS,"Simulation, Strategy",8.3/10,"2,065","A-Train DOS 6.0 update is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",206.61 KB,"https://archive.org/download/total-dos-collection-a/A-Train DOS 6.0 update (1992)(Maxis Software Inc.) [Simulation, Strategy, Addon].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20DOS%206.0%20update.png
DOS-64D61640,A-Train IV,ZIP,DOS,General,8.3/10,936,A-Train IV is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",400.55 KB,"https://archive.org/download/total-dos-collection-a/A-Train IV (Ko) (1994)(Artdink, SsangYong, Cheil Computer System) [Documentation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20IV.png
DOS-DC1B0F5C,A-Train IV,ZIP,DOS,Simulation,8.0/10,"4,269","A-Train IV is an engaging Simulation game released for the DOS. This title offers a unique experience within the simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",686.22 KB,"https://archive.org/download/total-dos-collection-a/A-Train IV (Ko) (1994)(Artdink, SsangYong, Cheil Computer System) [Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20IV.png
DOS-F603C16C,A-Train IV,ZIP,DOS,Simulation,7.6/10,"3,228","A-Train IV is an engaging Simulation game released for the DOS. This title offers a unique experience within the simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.11 MB,https://archive.org/download/total-dos-collection-a/A-Train IV (Zh) (1995)(Artdink) [Simulation].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20IV.png
DOS-8DABBE34,A-Train v1.01,ZIP,DOS,"Simulation, Strategy",8.9/10,"3,305","A-Train v1.01 is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.29 MB,"https://archive.org/download/total-dos-collection-a/A-Train v1.01 (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20v1.01.png
DOS-F66DD669,A-Train v1.01,ZIP,DOS,"Simulation, Strategy",6.5/10,"3,689","A-Train v1.01 is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.87 MB,"https://archive.org/download/total-dos-collection-a/A-Train v1.01 (Installer) (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20v1.01.png
DOS-12D209B2,A-Train v1.01,ZIP,DOS,"Strategy, Simulation",9.1/10,"2,012","A-Train v1.01 is an engaging Strategy, Simulation game released for the DOS. This title offers a unique experience within the strategy, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.88 MB,"https://archive.org/download/total-dos-collection-a/A-Train v1.01 (Installer) [a1] (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20v1.01.png
DOS-D490D0C4,A-Train v1.02,ZIP,DOS,"Simulation, Strategy",6.3/10,"1,386","A-Train v1.02 is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",800.18 KB,"https://archive.org/download/total-dos-collection-a/A-Train v1.02 (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20v1.02.png
DOS-669D737C,A-Train v1.02,ZIP,DOS,"Simulation, Strategy",6.0/10,"4,032","A-Train v1.02 is an engaging Simulation, Strategy game released for the DOS. This title offers a unique experience within the simulation, strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.88 MB,"https://archive.org/download/total-dos-collection-a/A-Train v1.02 (Installer) (1992)(Maxis Software Inc.) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/A-Train%20v1.02.png
